gene	log2FC	padj	dataset
NENF	0.030547	0.999906	OLD_GSE52778
NEO1	0.263484	0.999906	OLD_GSE52778
NES	0.786374	0.455736	OLD_GSE52778
NET1	-0.0588879	0.999906	OLD_GSE52778
NETO1	0.313009	0.999906	OLD_GSE52778
NETO2	0.0529003	0.999906	OLD_GSE52778
NEU1	0.388123	0.999906	OLD_GSE52778
NEU2	0	1	OLD_GSE52778
NEU3	0.370107	0.999906	OLD_GSE52778
NEU4	-0.989217	1	OLD_GSE52778
NEURL	0.0814629	1	OLD_GSE52778
NEURL1B	0.599779	0.999906	OLD_GSE52778
NEURL2	0.327811	0.999906	OLD_GSE52778
NEURL3	1.79769e+308	1	OLD_GSE52778
NEURL4	0.000712274	0.999906	OLD_GSE52778
NEUROD1	1.79769e+308	1	OLD_GSE52778
NEUROD2	0	1	OLD_GSE52778
NEUROD4	0	1	OLD_GSE52778
NEUROD6	0	1	OLD_GSE52778
NEUROG1	0	1	OLD_GSE52778
NEUROG2	0	1	OLD_GSE52778
NEUROG3	0	1	OLD_GSE52778
NEXN	-2.01523	1.19237e-06	OLD_GSE52778
NF1	0.028536	0.999906	OLD_GSE52778
NF1P2	0	1	OLD_GSE52778
NF2	-1.01275	0.189232	OLD_GSE52778
NFAM1	1.53556	1	OLD_GSE52778
NFASC	-0.220873	0.999906	OLD_GSE52778
NFAT5	0.138404	0.999906	OLD_GSE52778
NFATC1	-0.0644211	0.999906	OLD_GSE52778
NFATC2	-0.729279	1	OLD_GSE52778
NFATC2IP	-0.125796	0.999906	OLD_GSE52778
NFATC3	-0.0374991	0.999906	OLD_GSE52778
NFATC4	0.50652	0.999906	OLD_GSE52778
NFE2	2.55669	0.336135	OLD_GSE52778
NFE2L1	-0.287096	0.999906	OLD_GSE52778
NFE2L2	-0.156689	0.999906	OLD_GSE52778
NFE2L3	-0.022752	0.999906	OLD_GSE52778
NFIA	-0.22357	0.999906	OLD_GSE52778
NFIB	0.13276	0.999906	OLD_GSE52778
NFIC	-0.213701	0.999906	OLD_GSE52778
NFIL3	-1.21767	0.00969764	OLD_GSE52778
NFIX	0.289417	0.999906	OLD_GSE52778
NFKB1	0.196482	0.999906	OLD_GSE52778
NFKB2	-0.196154	0.999906	OLD_GSE52778
NFKBIA	-0.870667	0.300674	OLD_GSE52778
NFKBIB	-0.363795	0.999906	OLD_GSE52778
NFKBID	-0.335479	0.999906	OLD_GSE52778
NFKBIE	0.162684	0.999906	OLD_GSE52778
NFKBIL1	0.129142	0.999906	OLD_GSE52778
NFKBIZ	-0.59377	0.999906	OLD_GSE52778
NFRKB	0.0226554	0.999906	OLD_GSE52778
NFS1	-0.134434	0.999906	OLD_GSE52778
NFU1	0.077663	0.999906	OLD_GSE52778
NFX1	0.298449	0.999906	OLD_GSE52778
NFXL1	-0.172886	0.999906	OLD_GSE52778
NFYA	0.442105	0.999906	OLD_GSE52778
NFYB	-0.965469	0.114705	OLD_GSE52778
NFYC	0.187571	0.999906	OLD_GSE52778
NGB	0	1	OLD_GSE52778
NGDN	-0.118588	0.999906	OLD_GSE52778
NGEF	0.731771	1	OLD_GSE52778
NGF	1.19554	0.999906	OLD_GSE52778
NGFR	-0.542945	1	OLD_GSE52778
NGFRAP1	-0.395145	0.999906	OLD_GSE52778
NGLY1	0.12962	0.999906	OLD_GSE52778
NGRN	0.183595	0.999906	OLD_GSE52778
NHEG1	0	1	OLD_GSE52778
NHEJ1	-0.0499024	0.999906	OLD_GSE52778
NHLH1	-0.308947	1	OLD_GSE52778
NHLH2	-1.51952	1	OLD_GSE52778
NHLRC1	0.436666	0.999906	OLD_GSE52778
NHLRC2	0.0502136	0.999906	OLD_GSE52778
NHLRC3	-0.330402	0.999906	OLD_GSE52778
NHLRC4	-0.116901	0.999906	OLD_GSE52778
NHP2	-0.295164	0.999906	OLD_GSE52778
NHP2L1	-0.0760501	0.999906	OLD_GSE52778
NHS	0.398523	0.999906	OLD_GSE52778
NHSL1	-0.478726	0.999906	OLD_GSE52778
NHSL2	0.382764	0.999906	OLD_GSE52778
NICN1	0.0217225	0.999906	OLD_GSE52778
NID1	-1.56196	0.00184585	OLD_GSE52778
NID2	-0.523644	0.999906	OLD_GSE52778
NIF3L1	0.141378	0.999906	OLD_GSE52778
NIM1	1.00988	0.999906	OLD_GSE52778
NIN	-0.0473994	0.999906	OLD_GSE52778
NINJ1	0.56264	0.999906	OLD_GSE52778
NINJ2	0.172551	0.999906	OLD_GSE52778
NINL	0.559151	0.999906	OLD_GSE52778
NIP7	-0.311002	0.999906	OLD_GSE52778
NIPA1	-0.323854	0.999906	OLD_GSE52778
NIPA2	-0.141656	0.999906	OLD_GSE52778
NIPAL1	-1.6529	1	OLD_GSE52778
NIPAL2	0.268164	0.999906	OLD_GSE52778
NIPAL3	0.0749159	0.999906	OLD_GSE52778
NIPAL4	-0.245677	1	OLD_GSE52778
NIPBL	-0.0640473	0.999906	OLD_GSE52778
NIPSNAP1	0.250842	0.999906	OLD_GSE52778
NIPSNAP3A	-0.471426	0.999906	OLD_GSE52778
NIPSNAP3B	0.751366	0.999906	OLD_GSE52778
NISCH	0.243162	0.999906	OLD_GSE52778
NIT1	0.191229	0.999906	OLD_GSE52778
NIT2	-0.468192	0.999906	OLD_GSE52778
NKAIN1	0.0444258	1	OLD_GSE52778
NKAIN2	-1.53891	1	OLD_GSE52778
NKAIN3	0	1	OLD_GSE52778
NKAIN4	0	1	OLD_GSE52778
NKAP	-0.107472	0.999906	OLD_GSE52778
NKAPL	0.0496665	0.999906	OLD_GSE52778
NKAPP1	0.158667	1	OLD_GSE52778
NKD1	-2.47569	0.00124908	OLD_GSE52778
NKD2	-1.44221	0.267413	OLD_GSE52778
NKG7	-1.79769e+308	1	OLD_GSE52778
NKIRAS1	0.273695	0.999906	OLD_GSE52778
NKIRAS2	-0.105225	0.999906	OLD_GSE52778
NKPD1	-0.720134	1	OLD_GSE52778
NKRF	-0.205344	0.999906	OLD_GSE52778
NKTR	0.292501	0.999906	OLD_GSE52778
NKX1-2	0	1	OLD_GSE52778
NKX2-1	-1.79769e+308	1	OLD_GSE52778
NKX2-2	0	1	OLD_GSE52778
NKX2-3	0	1	OLD_GSE52778
NKX2-4	0	1	OLD_GSE52778
NKX2-5	0	1	OLD_GSE52778
NKX2-6	-1.79769e+308	1	OLD_GSE52778
NKX2-8	-1.79769e+308	1	OLD_GSE52778
NKX3-1	0.0100379	0.999906	OLD_GSE52778
NKX3-2	-0.172108	1	OLD_GSE52778
NKX6-1	-0.344105	0.999906	OLD_GSE52778
NKX6-2	0	1	OLD_GSE52778
NKX6-3	0	1	OLD_GSE52778
NLE1	0.429416	0.999906	OLD_GSE52778
NLGN1	-0.063204	0.999906	OLD_GSE52778
NLGN2	0.0822155	0.999906	OLD_GSE52778
NLGN3	0.410517	0.999906	OLD_GSE52778
NLGN4X	-0.781716	0.999906	OLD_GSE52778
NLGN4Y	0.651346	0.999906	OLD_GSE52778
NLK	0.142168	0.999906	OLD_GSE52778
NLN	-0.846461	0.361463	OLD_GSE52778
NLRC3	0.245827	1	OLD_GSE52778
NLRC4	-0.392713	1	OLD_GSE52778
NLRC5	-0.192945	0.999906	OLD_GSE52778
NLRP1	-0.254792	0.999906	OLD_GSE52778
NLRP10	-1.76497	0.999906	OLD_GSE52778
NLRP11	1.79769e+308	1	OLD_GSE52778
NLRP12	-1.79769e+308	1	OLD_GSE52778
NLRP13	0	1	OLD_GSE52778
NLRP14	0.477551	1	OLD_GSE52778
NLRP2	0.486343	1	OLD_GSE52778
NLRP3	0.821093	1	OLD_GSE52778
NLRP4	0	1	OLD_GSE52778
NLRP5	-1.79769e+308	1	OLD_GSE52778
NLRP6	0.836233	1	OLD_GSE52778
NLRP7	-1.79769e+308	1	OLD_GSE52778
NLRP8	0	1	OLD_GSE52778
NLRP9	-2.47704	1	OLD_GSE52778
NLRX1	0.00083531	0.999906	OLD_GSE52778
NMB	0.217516	0.999906	OLD_GSE52778
NMBR	0.968061	1	OLD_GSE52778
NMD3	0.167036	0.999906	OLD_GSE52778
NME1	0.162146	0.999906	OLD_GSE52778
NME1-NME2	0.553958	0.999906	OLD_GSE52778
NME2	-0.203463	0.999906	OLD_GSE52778
NME3	-0.154396	0.999906	OLD_GSE52778
NME4	0.159721	0.999906	OLD_GSE52778
NME5	0.25295	0.999906	OLD_GSE52778
NME6	0.131711	0.999906	OLD_GSE52778
NME7	0.138112	0.999906	OLD_GSE52778
NME9	-1.06223	1	OLD_GSE52778
NMI	0.349354	0.999906	OLD_GSE52778
NMNAT1	0.126572	0.999906	OLD_GSE52778
NMNAT2	-0.34977	1	OLD_GSE52778
NMNAT3	0.671107	0.999906	OLD_GSE52778
NMRAL1	-0.0102001	0.999906	OLD_GSE52778
NMS	0	1	OLD_GSE52778
NMT1	-0.071684	0.999906	OLD_GSE52778
NMT2	-0.165309	0.999906	OLD_GSE52778
NMU	0	1	OLD_GSE52778
NMUR1	-1.42701	1	OLD_GSE52778
NMUR2	0	1	OLD_GSE52778
NNAT	0.275053	0.999906	OLD_GSE52778
NNMT	-2.19666	5.10743e-08	OLD_GSE52778
NNT	0.0612819	0.999906	OLD_GSE52778
NOA1	0.143392	0.999906	OLD_GSE52778
NOB1	0.0728322	0.999906	OLD_GSE52778
NOBOX	0	1	OLD_GSE52778
NOC2L	-0.265342	0.999906	OLD_GSE52778
NOC3L	-0.141953	0.999906	OLD_GSE52778
NOC4L	-0.143741	0.999906	OLD_GSE52778
NOD1	-0.139648	0.999906	OLD_GSE52778
NOD2	-0.898987	1	OLD_GSE52778
NODAL	-1.26855	1	OLD_GSE52778
NOG	-1.75794	1	OLD_GSE52778
NOL10	-0.0840728	0.999906	OLD_GSE52778
NOL11	-0.0353989	0.999906	OLD_GSE52778
NOL12	0.0942393	0.999906	OLD_GSE52778
NOL3	0.021548	0.999906	OLD_GSE52778
NOL4	1.35232	1	OLD_GSE52778
NOL6	0.0921761	0.999906	OLD_GSE52778
NOL7	-0.095513	0.999906	OLD_GSE52778
NOL8	-0.0551327	0.999906	OLD_GSE52778
NOL9	0.0331461	0.999906	OLD_GSE52778
NOLC1	-0.185958	0.999906	OLD_GSE52778
NOM1	-0.163001	0.999906	OLD_GSE52778
NOMO1	0.103657	0.999906	OLD_GSE52778
NOMO2	-0.0639922	0.999906	OLD_GSE52778
NOMO3	-0.0243357	0.999906	OLD_GSE52778
NONO	0.342216	0.999906	OLD_GSE52778
NOP10	-0.18076	0.999906	OLD_GSE52778
NOP14	-0.295864	0.999906	OLD_GSE52778
NOP14-AS1	0.398638	0.999906	OLD_GSE52778
NOP16	-0.646846	0.999906	OLD_GSE52778
NOP2	-0.458273	0.999906	OLD_GSE52778
NOP56	-0.313434	0.999906	OLD_GSE52778
NOP58	-0.192277	0.999906	OLD_GSE52778
NOS1	0	1	OLD_GSE52778
NOS1AP	0.12749	1	OLD_GSE52778
NOS2	0.383037	1	OLD_GSE52778
NOS3	0.377569	1	OLD_GSE52778
NOSIP	-0.0724505	0.999906	OLD_GSE52778
NOSTRIN	-1.40949	0.999906	OLD_GSE52778
NOTCH1	0.858527	0.733008	OLD_GSE52778
NOTCH2	-0.127245	0.999906	OLD_GSE52778
NOTCH2NL	0.0542132	0.999906	OLD_GSE52778
NOTCH3	-0.555316	0.986188	OLD_GSE52778
NOTCH4	-0.185632	1	OLD_GSE52778
NOTO	0	1	OLD_GSE52778
NOTUM	-1.20688	1	OLD_GSE52778
NOV	2.59654	2.12417e-06	OLD_GSE52778
NOVA1	0.556802	0.999906	OLD_GSE52778
NOVA2	1.4505	1	OLD_GSE52778
NOX1	-0.629163	1	OLD_GSE52778
NOX3	0	1	OLD_GSE52778
NOX4	0.054558	0.999906	OLD_GSE52778
NOX5	0.645095	1	OLD_GSE52778
NOXA1	-0.162577	0.999906	OLD_GSE52778
NOXO1	-0.79371	0.999906	OLD_GSE52778
NOXRED1	0.564645	1	OLD_GSE52778
NPAS1	0.332317	1	OLD_GSE52778
NPAS2	-1.1922	0.105529	OLD_GSE52778
NPAS3	0.284896	1	OLD_GSE52778
NPAS4	-2.48811	1	OLD_GSE52778
NPAT	0.0756556	0.999906	OLD_GSE52778
NPB	-0.658024	0.999906	OLD_GSE52778
NPBWR1	0	1	OLD_GSE52778
NPBWR2	0	1	OLD_GSE52778
NPC1	-0.887872	0.363566	OLD_GSE52778
NPC1L1	2.75147	1	OLD_GSE52778
NPC2	0.0423046	0.999906	OLD_GSE52778
NPDC1	-0.238053	0.999906	OLD_GSE52778
NPEPL1	-0.492868	0.999906	OLD_GSE52778
NPEPPS	0.0172513	0.999906	OLD_GSE52778
NPFF	-0.203836	0.999906	OLD_GSE52778
NPFFR1	0	1	OLD_GSE52778
NPFFR2	1.79769e+308	1	OLD_GSE52778
NPHP1	0.274497	0.999906	OLD_GSE52778
NPHP3	-0.140273	0.999906	OLD_GSE52778
NPHP3-ACAD11	0.398585	0.999906	OLD_GSE52778
NPHP3-AS1	-1.79769e+308	1	OLD_GSE52778
NPHP4	0.082755	0.999906	OLD_GSE52778
NPHS1	-1.79769e+308	1	OLD_GSE52778
NPHS2	0	1	OLD_GSE52778
NPIP	-0.202157	0.999906	OLD_GSE52778
NPIPL3	-0.0164778	0.999906	OLD_GSE52778
NPL	-0.587295	0.999906	OLD_GSE52778
NPLOC4	-0.280827	0.999906	OLD_GSE52778
NPM1	-0.0621657	0.999906	OLD_GSE52778
NPM2	1.54373	0.822175	OLD_GSE52778
NPM3	0.140444	0.999906	OLD_GSE52778
NPNT	0.213757	1	OLD_GSE52778
NPPA	-0.897841	1	OLD_GSE52778
NPPA-AS1	0.424661	1	OLD_GSE52778
NPPB	0	1	OLD_GSE52778
NPPC	1.79769e+308	1	OLD_GSE52778
NPR1	-0.815567	0.999906	OLD_GSE52778
NPR2	-0.224191	0.999906	OLD_GSE52778
NPR3	-0.975192	0.177329	OLD_GSE52778
NPRL2	0.250659	0.999906	OLD_GSE52778
NPRL3	0.00862374	0.999906	OLD_GSE52778
NPS	0	1	OLD_GSE52778
NPSR1	0	1	OLD_GSE52778
NPTN	-0.199922	0.999906	OLD_GSE52778
NPTX1	1.12516	1	OLD_GSE52778
NPTX2	-1.21119	1	OLD_GSE52778
NPTXR	-0.0490807	0.999906	OLD_GSE52778
NPVF	1.79769e+308	1	OLD_GSE52778
NPW	0.338465	1	OLD_GSE52778
NPY	0	1	OLD_GSE52778
NPY1R	-1.79769e+308	1	OLD_GSE52778
NPY2R	-1.79769e+308	1	OLD_GSE52778
NPY5R	0	1	OLD_GSE52778
NPY6R	-1.76818	1	OLD_GSE52778
NQO1	0.693481	0.579774	OLD_GSE52778
NQO2	0.144993	0.999906	OLD_GSE52778
NR0B1	3.40352	0.397984	OLD_GSE52778
NR0B2	1.33666	1	OLD_GSE52778
NR1D1	0.398002	0.999906	OLD_GSE52778
NR1D2	0.679438	0.732219	OLD_GSE52778
NR1H2	-0.388725	0.999906	OLD_GSE52778
NR1H3	-0.209536	0.999906	OLD_GSE52778
NR1H4	-1.79769e+308	1	OLD_GSE52778
NR1I2	-2.13384	1	OLD_GSE52778
NR1I3	-0.444434	1	OLD_GSE52778
NR2C1	-0.167855	0.999906	OLD_GSE52778
NR2C2	0	1	OLD_GSE52778
NR2C2AP	-0.637703	0.999906	OLD_GSE52778
NR2E1	0	1	OLD_GSE52778
NR2E3	0.294741	1	OLD_GSE52778
NR2F1	0.540477	0.955495	OLD_GSE52778
NR2F2	-0.799769	0.568582	OLD_GSE52778
NR2F6	-0.0962504	0.999906	OLD_GSE52778
NR3C1	1.04436	0.091014	OLD_GSE52778
NR3C2	0.987663	0.999906	OLD_GSE52778
NR4A1	-1.30773	0.213555	OLD_GSE52778
NR4A2	-0.151966	0.999906	OLD_GSE52778
NR4A3	-2.22045	0.00194339	OLD_GSE52778
NR5A1	0	1	OLD_GSE52778
NR5A2	0	1	OLD_GSE52778
NR6A1	1.11123	1	OLD_GSE52778
NRADDP	-2.41767	1	OLD_GSE52778
NRAP	1.79769e+308	1	OLD_GSE52778
NRARP	0.546762	1	OLD_GSE52778
NRAS	-0.251578	0.999906	OLD_GSE52778
NRBF2	0.113384	0.999906	OLD_GSE52778
NRBP1	-0.0423839	0.999906	OLD_GSE52778
NRBP2	-0.494586	0.999906	OLD_GSE52778
NRCAM	0.120894	0.999906	OLD_GSE52778
NRD1	-0.116304	0.999906	OLD_GSE52778
NREP	0.604646	0.999906	OLD_GSE52778
NRF1	0.0525015	0.999906	OLD_GSE52778
NRG1	1.36448	0.999906	OLD_GSE52778
NRG2	0.352908	1	OLD_GSE52778
NRG3	0	1	OLD_GSE52778
NRG4	0.566034	1	OLD_GSE52778
NRGN	0.741668	0.999906	OLD_GSE52778
NRIP1	0.00602073	0.999906	OLD_GSE52778
NRIP2	0.369902	0.999906	OLD_GSE52778
NRIP3	-0.213458	0.999906	OLD_GSE52778
NRK	-1.48709	0.284158	OLD_GSE52778
NRL	0.00926481	1	OLD_GSE52778
NRM	0.444971	0.999906	OLD_GSE52778
NRN1	0.546946	1	OLD_GSE52778
NRN1L	0.239027	1	OLD_GSE52778
NRON	-1.79769e+308	1	OLD_GSE52778
NRP1	0.216975	0.999906	OLD_GSE52778
NRP2	-1.02982	0.361123	OLD_GSE52778
NRSN1	0	1	OLD_GSE52778
NRSN2	0.16922	0.999906	OLD_GSE52778
NRTN	-0.334512	0.999906	OLD_GSE52778
NRXN1	0	1	OLD_GSE52778
NRXN2	1.00248	1	OLD_GSE52778
NRXN3	-1.65975	0.88359	OLD_GSE52778
NS3BP	0.198022	0.999906	OLD_GSE52778
NSA2	-0.0211621	0.999906	OLD_GSE52778
NSD1	0.158924	0.999906	OLD_GSE52778
NSDHL	-0.125553	0.999906	OLD_GSE52778
NSF	0.0278413	0.999906	OLD_GSE52778
NSFL1C	0.153407	0.999906	OLD_GSE52778
NSFP1	0.426954	0.999906	OLD_GSE52778
NSL1	0.371951	0.999906	OLD_GSE52778
NSMAF	0.340286	0.999906	OLD_GSE52778
NSMCE1	-0.123773	0.999906	OLD_GSE52778
NSMCE2	-0.0423599	0.999906	OLD_GSE52778
NSMCE4A	-0.287456	0.999906	OLD_GSE52778
NSRP1	-0.119766	0.999906	OLD_GSE52778
NSUN2	-0.192419	0.999906	OLD_GSE52778
NSUN3	0.154429	0.999906	OLD_GSE52778
NSUN4	0.0161703	0.999906	OLD_GSE52778
NSUN5	-0.0337014	0.999906	OLD_GSE52778
NSUN5P1	-0.126211	0.999906	OLD_GSE52778
NSUN5P2	0.071572	0.999906	OLD_GSE52778
NSUN6	0.737562	0.999906	OLD_GSE52778
NSUN7	-0.655748	1	OLD_GSE52778
NT5C	-0.258922	0.999906	OLD_GSE52778
NT5C1A	0	1	OLD_GSE52778
NT5C1B	0.20174	1	OLD_GSE52778
NT5C1B-RDH14	1.26764	1	OLD_GSE52778
NT5C2	-0.496486	0.999906	OLD_GSE52778
NT5C3	-0.0876448	0.999906	OLD_GSE52778
NT5C3L	0.0161509	0.999906	OLD_GSE52778
NT5DC1	0.687946	0.924053	OLD_GSE52778
NT5DC2	-0.113523	0.999906	OLD_GSE52778
NT5DC3	-0.844417	0.729785	OLD_GSE52778
NT5E	0.855859	0.247857	OLD_GSE52778
NT5M	0.376639	0.999906	OLD_GSE52778
NTAN1	-0.205654	0.999906	OLD_GSE52778
NTF3	0.0789666	0.999906	OLD_GSE52778
NTF4	2.52443	1	OLD_GSE52778
NTHL1	0.201855	0.999906	OLD_GSE52778
NTM	0.634795	0.999906	OLD_GSE52778
NTN1	-0.590679	0.893325	OLD_GSE52778
NTN3	0.944574	1	OLD_GSE52778
NTN4	-0.920907	0.237437	OLD_GSE52778
NTN5	1.13659	1	OLD_GSE52778
NTNG1	1.14028	1	OLD_GSE52778
NTNG2	-0.31932	0.999906	OLD_GSE52778
NTPCR	0.377206	0.999906	OLD_GSE52778
NTRK1	-0.785373	1	OLD_GSE52778
NTRK2	-0.508589	0.999906	OLD_GSE52778
NTRK3	0.448065	1	OLD_GSE52778
NTS	-1.79769e+308	1	OLD_GSE52778
NTSR1	2.75394	1	OLD_GSE52778
NTSR2	0	1	OLD_GSE52778
NUAK1	-1.36487	0.0227628	OLD_GSE52778
NUAK2	-1.07681	0.947133	OLD_GSE52778
NUB1	-0.18312	0.999906	OLD_GSE52778
NUBP1	0.243757	0.999906	OLD_GSE52778
NUBP2	-0.0660217	0.999906	OLD_GSE52778
NUBPL	0.156931	0.999906	OLD_GSE52778
NUCB1	-0.0837592	0.999906	OLD_GSE52778
NUCB2	0.476264	0.999906	OLD_GSE52778
NUCKS1	0.254171	0.999906	OLD_GSE52778
NUDC	-0.268598	0.999906	OLD_GSE52778
NUDCD1	-0.608529	0.999906	OLD_GSE52778
NUDCD2	-0.894884	0.516109	OLD_GSE52778
NUDCD3	-0.0336023	0.999906	OLD_GSE52778
NUDT1	-0.18916	0.999906	OLD_GSE52778
NUDT10	-0.328464	1	OLD_GSE52778
NUDT11	0.17149	0.999906	OLD_GSE52778
NUDT12	0.0572803	0.999906	OLD_GSE52778
NUDT13	0.292001	0.999906	OLD_GSE52778
NUDT14	0.288751	0.999906	OLD_GSE52778
NUDT15	0.0422777	0.999906	OLD_GSE52778
NUDT16	-0.655277	0.999906	OLD_GSE52778
NUDT16L1	-0.386755	0.999906	OLD_GSE52778
NUDT16P1	-0.466186	1	OLD_GSE52778
NUDT17	0.482653	0.999906	OLD_GSE52778
NUDT18	-0.0556995	0.999906	OLD_GSE52778
NUDT19	-0.392742	0.999906	OLD_GSE52778
NUDT2	-0.0513501	0.999906	OLD_GSE52778
NUDT21	0.0142214	0.999906	OLD_GSE52778
NUDT22	-0.405963	0.999906	OLD_GSE52778
NUDT3	-0.171018	0.999906	OLD_GSE52778
NUDT4	-0.721666	0.999906	OLD_GSE52778
NUDT4P1	-0.771473	0.569942	OLD_GSE52778
NUDT5	0.0867744	0.999906	OLD_GSE52778
NUDT6	0.565111	0.999906	OLD_GSE52778
NUDT7	0.051846	0.999906	OLD_GSE52778
NUDT8	-0.154318	0.999906	OLD_GSE52778
NUDT9	-0.170592	0.999906	OLD_GSE52778
NUDT9P1	0.736463	1	OLD_GSE52778
NUF2	-0.185941	1	OLD_GSE52778
NUFIP1	0.166161	0.999906	OLD_GSE52778
NUFIP2	-0.348606	0.999906	OLD_GSE52778
NUMA1	0.233445	0.999906	OLD_GSE52778
NUMB	-0.214146	0.999906	OLD_GSE52778
NUMBL	0.226609	0.999906	OLD_GSE52778
NUP107	0.0234135	0.999906	OLD_GSE52778
NUP133	-0.145611	0.999906	OLD_GSE52778
NUP153	-0.0444851	0.999906	OLD_GSE52778
NUP155	0.110615	0.999906	OLD_GSE52778
NUP160	-0.0188648	0.999906	OLD_GSE52778
NUP188	0.285624	0.999906	OLD_GSE52778
NUP205	0.260338	0.999906	OLD_GSE52778
NUP210	-1.91707	1	OLD_GSE52778
NUP210L	1.74049	1	OLD_GSE52778
NUP210P1	0	1	OLD_GSE52778
NUP214	-0.0363872	0.999906	OLD_GSE52778
NUP35	-0.196874	0.999906	OLD_GSE52778
NUP37	0.186311	0.999906	OLD_GSE52778
NUP43	-0.00377253	0.999906	OLD_GSE52778
NUP50	-0.404813	0.999906	OLD_GSE52778
NUP54	-0.0370172	0.999906	OLD_GSE52778
NUP62	0.234828	0.999906	OLD_GSE52778
NUP62CL	1.99376	1	OLD_GSE52778
NUP85	-0.218361	0.999906	OLD_GSE52778
NUP88	-0.168873	0.999906	OLD_GSE52778
NUP93	-0.372921	0.999906	OLD_GSE52778
NUP98	-0.249947	0.999906	OLD_GSE52778
NUPL1	-0.0616481	0.999906	OLD_GSE52778
NUPL2	-0.0742865	0.999906	OLD_GSE52778
NUPR1	0.252607	0.999906	OLD_GSE52778
NUS1	-0.325965	0.999906	OLD_GSE52778
NUSAP1	-0.216842	0.999906	OLD_GSE52778
NUTF2	-0.0137156	0.999906	OLD_GSE52778
NVL	0.408288	0.999906	OLD_GSE52778
NWD1	0.261324	1	OLD_GSE52778
NXF1	-0.172699	0.999906	OLD_GSE52778
NXF2	0	1	OLD_GSE52778
NXF2B	0	1	OLD_GSE52778
NXF3	-1.6004	1	OLD_GSE52778
NXF4	0	1	OLD_GSE52778
NXF5	0	1	OLD_GSE52778
NXN	0.170613	0.999906	OLD_GSE52778
NXNL1	0	1	OLD_GSE52778
NXNL2	-0.328464	0.999906	OLD_GSE52778
NXPH1	0	1	OLD_GSE52778
NXPH2	0	1	OLD_GSE52778
NXPH3	-1.2397	0.137917	OLD_GSE52778
NXPH4	1.05591	0.999906	OLD_GSE52778
NXT1	0.288243	0.999906	OLD_GSE52778
NXT2	0.0734296	0.999906	OLD_GSE52778
NYAP1	0.0124072	1	OLD_GSE52778
NYAP2	-1.79769e+308	1	OLD_GSE52778
NYNRIN	1.10787	0.0244277	OLD_GSE52778
NYX	-1.79769e+308	1	OLD_GSE52778
O3FAR1	-1.79769e+308	1	OLD_GSE52778
OAF	0.140522	0.999906	OLD_GSE52778
OAS1	1.18742	0.999906	OLD_GSE52778
OAS2	0.626091	0.999906	OLD_GSE52778
OAS3	0.447981	0.999906	OLD_GSE52778
OASL	0.58964	1	OLD_GSE52778
OAT	-0.0526894	0.999906	OLD_GSE52778
OAZ1	-0.179626	0.999906	OLD_GSE52778
OAZ2	0.213959	0.999906	OLD_GSE52778
OAZ3	0.378667	0.999906	OLD_GSE52778
OBFC1	0.0273808	0.999906	OLD_GSE52778
OBFC2A	-0.262404	0.999906	OLD_GSE52778
OBFC2B	-0.073343	0.999906	OLD_GSE52778
OBP2A	0	1	OLD_GSE52778
OBP2B	0	1	OLD_GSE52778
OBSCN	0.628269	0.999906	OLD_GSE52778
OBSL1	-0.417574	0.999906	OLD_GSE52778
OC90	0	1	OLD_GSE52778
OCA2	-1.79769e+308	1	OLD_GSE52778
OCEL1	-0.489254	0.999906	OLD_GSE52778
OCIAD1	0.0294541	0.999906	OLD_GSE52778
OCIAD2	0.251183	0.999906	OLD_GSE52778
OCLM	-0.159871	1	OLD_GSE52778
OCLN	0.464997	0.999906	OLD_GSE52778
OCM	0.938489	1	OLD_GSE52778
OCM2	1.46653	1	OLD_GSE52778
OCRL	-0.0768068	0.999906	OLD_GSE52778
ODAM	0	1	OLD_GSE52778
ODC1	-0.159704	0.999906	OLD_GSE52778
ODF1	-0.761856	1	OLD_GSE52778
ODF2	-0.0371786	0.999906	OLD_GSE52778
ODF2L	0.236326	0.999906	OLD_GSE52778
ODF3	-1.79769e+308	1	OLD_GSE52778
ODF3B	-0.301642	0.999906	OLD_GSE52778
ODF3L1	1.5706	0.999906	OLD_GSE52778
ODF3L2	-1.94231	1	OLD_GSE52778
ODF4	-1.79769e+308	1	OLD_GSE52778
ODZ1	1.21107	1	OLD_GSE52778
ODZ2	-1.15454	1	OLD_GSE52778
ODZ3	0.355432	0.999906	OLD_GSE52778
ODZ4	1.42759	0.00870796	OLD_GSE52778
OFD1	-0.176085	0.999906	OLD_GSE52778
OGDH	-0.0252233	0.999906	OLD_GSE52778
OGDHL	-0.951873	1	OLD_GSE52778
OGFOD1	-0.144751	0.999906	OLD_GSE52778
OGFOD2	0.122089	0.999906	OLD_GSE52778
OGFR	-0.151614	0.999906	OLD_GSE52778
OGFRL1	-0.423945	0.999906	OLD_GSE52778
OGG1	0.149908	0.999906	OLD_GSE52778
OGN	1.00815	0.999906	OLD_GSE52778
OGT	-0.0813348	0.999906	OLD_GSE52778
OIP5	-0.116142	0.999906	OLD_GSE52778
OIP5-AS1	-0.296165	0.999906	OLD_GSE52778
OIT3	-0.543563	1	OLD_GSE52778
OLA1	0.108805	0.999906	OLD_GSE52778
OLAH	-3.46738	1	OLD_GSE52778
OLFM1	-0.35014	0.999906	OLD_GSE52778
